GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0500000US29207,29207,"Stoddard County, Missouri",29634,*****
0500000US29209,29209,"Stone County, Missouri",31529,*****
0500000US29211,29211,"Sullivan County, Missouri",6382,*****
0500000US29213,29213,"Taney County, Missouri",54308,*****
0500000US29215,29215,"Texas County, Missouri",25714,*****
0500000US29217,29217,"Vernon County, Missouri",20665,*****
0500000US29219,29219,"Warren County, Missouri",33554,*****
0500000US29221,29221,"Washington County, Missouri",24968,*****
0500000US29223,29223,"Wayne County, Missouri",13369,*****
0500000US29225,29225,"Webster County, Missouri",37558,*****
0500000US29227,29227,"Worth County, Missouri",2053,*****
0500000US29229,29229,"Wright County, Missouri",18304,*****
0500000US29510,29510,"St. Louis city, Missouri",314867,*****
0500000US30001,30001,"Beaverhead County, Montana",9360,*****
0500000US30003,30003,"Big Horn County, Montana",13290,*****
0500000US30005,30005,"Blaine County, Montana",6646,*****
0500000US30007,30007,"Broadwater County, Montana",5755,*****
0500000US30009,30009,"Carbon County, Montana",10466,*****
0500000US30011,30011,"Carter County, Montana",1320,124
0500000US30013,30013,"Cascade County, Montana",81816,*****
0500000US30015,30015,"Chouteau County, Montana",5812,*****
0500000US30017,30017,"Custer County, Montana",11895,*****
0500000US30019,30019,"Daniels County, Montana",1788,127
0500000US30021,30021,"Dawson County, Montana",9324,*****
0500000US30023,30023,"Deer Lodge County, Montana",9131,*****
0500000US30025,30025,"Fallon County, Montana",2925,138
0500000US30027,30027,"Fergus County, Montana",11327,*****
0500000US30029,30029,"Flathead County, Montana",96147,*****
0500000US30031,30031,"Gallatin County, Montana",100733,*****
0500000US30033,30033,"Garfield County, Montana",1086,110
0500000US30035,30035,"Glacier County, Montana",13677,*****
0500000US30037,30037,"Golden Valley County, Montana",747,101
0500000US30039,30039,"Granite County, Montana",3206,*****
0500000US30041,30041,"Hill County, Montana",16468,*****
0500000US30043,30043,"Jefferson County, Montana",11625,*****
0500000US30045,30045,"Judith Basin County, Montana",1965,*****
0500000US30047,30047,"Lake County, Montana",29518,*****
0500000US30049,30049,"Lewis and Clark County, Montana",66290,*****
0500000US30051,30051,"Liberty County, Montana",2245,180
0500000US30053,30053,"Lincoln County, Montana",19249,*****
0500000US30055,30055,"McCone County, Montana",1728,135
0500000US30057,30057,"Madison County, Montana",7902,*****
0500000US30059,30059,"Meagher County, Montana",2000,180
0500000US30061,30061,"Mineral County, Montana",4194,*****
0500000US30063,30063,"Missoula County, Montana",114231,*****
0500000US30065,30065,"Musselshell County, Montana",4766,129
0500000US30067,30067,"Park County, Montana",16001,*****
0500000US30069,30069,"Petroleum County, Montana",453,57
0500000US30071,30071,"Phillips County, Montana",4139,*****
0500000US30073,30073,"Pondera County, Montana",6081,*****
0500000US30075,30075,"Powder River County, Montana",1610,124
0500000US30077,30077,"Powell County, Montana",6852,*****
0500000US30079,30079,"Prairie County, Montana",1325,137
0500000US30081,30081,"Ravalli County, Montana",41387,*****
0500000US30083,30083,"Richland County, Montana",11405,*****
0500000US30085,30085,"Roosevelt County, Montana",11218,*****
0500000US30087,30087,"Rosebud County, Montana",9292,*****
0500000US30089,30089,"Sanders County, Montana",11414,*****
0500000US30091,30091,"Sheridan County, Montana",3568,127
0500000US30093,30093,"Silver Bow County, Montana",34514,*****
0500000US30095,30095,"Stillwater County, Montana",9342,*****
0500000US30097,30097,"Sweet Grass County, Montana",3646,*****
0500000US30099,30099,"Teton County, Montana",6040,*****
0500000US30101,30101,"Toole County, Montana",5031,*****
0500000US30103,30103,"Treasure County, Montana",790,96
0500000US30105,30105,"Valley County, Montana",7561,*****
0500000US30107,30107,"Wheatland County, Montana",2108,*****
0500000US30109,30109,"Wibaux County, Montana",1121,110
0500000US30111,30111,"Yellowstone County, Montana",156332,*****
0500000US31001,31001,"Adams County, Nebraska",31564,*****
0500000US31003,31003,"Antelope County, Nebraska",6406,*****
0500000US31005,31005,"Arthur County, Nebraska",421,53
0500000US31007,31007,"Banner County, Nebraska",728,81
0500000US31009,31009,"Blaine County, Nebraska",502,48
0500000US31011,31011,"Boone County, Nebraska",5357,*****
0500000US31013,31013,"Box Butte County, Nebraska",11200,*****
0500000US31015,31015,"Boyd County, Nebraska",2049,86
0500000US31017,31017,"Brown County, Nebraska",3058,96
0500000US31019,31019,"Buffalo County, Nebraska",48834,*****
0500000US31021,31021,"Burt County, Nebraska",6546,*****
0500000US31023,31023,"Butler County, Nebraska",8105,*****
0500000US31025,31025,"Cass County, Nebraska",25513,*****
0500000US31027,31027,"Cedar County, Nebraska",8561,*****
0500000US31029,31029,"Chase County, Nebraska",3803,198
0500000US31031,31031,"Cherry County, Nebraska",5792,*****
0500000US31033,31033,"Cheyenne County, Nebraska",10012,*****
0500000US31035,31035,"Clay County, Nebraska",6264,*****
0500000US31037,31037,"Colfax County, Nebraska",10616,*****
0500000US31039,31039,"Cuming County, Nebraska",9039,*****
0500000US31041,31041,"Custer County, Nebraska",10836,*****
0500000US31043,31043,"Dakota County, Nebraska",20529,*****
0500000US31045,31045,"Dawes County, Nebraska",8972,*****
0500000US31047,31047,"Dawson County, Nebraska",23925,*****
0500000US31049,31049,"Deuel County, Nebraska",1901,85
0500000US31051,31051,"Dixon County, Nebraska",5765,*****
0500000US31053,31053,"Dodge County, Nebraska",36576,*****
0500000US31055,31055,"Douglas County, Nebraska",549706,*****
0500000US31057,31057,"Dundy County, Nebraska",2017,198
0500000US31059,31059,"Fillmore County, Nebraska",5603,*****
0500000US31061,31061,"Franklin County, Nebraska",3019,*****
0500000US31063,31063,"Frontier County, Nebraska",2624,81
0500000US31065,31065,"Furnas County, Nebraska",4814,*****
0500000US31067,31067,"Gage County, Nebraska",21632,*****
0500000US31069,31069,"Garden County, Nebraska",1913,*****
0500000US31071,31071,"Garfield County, Nebraska",1958,70
0500000US31073,31073,"Gosper County, Nebraska",2019,*****
0500000US31075,31075,"Grant County, Nebraska",682,71
0500000US31077,31077,"Greeley County, Nebraska",2436,*****
0500000US31079,31079,"Hall County, Nebraska",61233,*****
0500000US31081,31081,"Hamilton County, Nebraska",9149,*****
0500000US31083,31083,"Harlan County, Nebraska",3469,*****
0500000US31085,31085,"Hayes County, Nebraska",957,81
0500000US31087,31087,"Hitchcock County, Nebraska",2860,*****
0500000US31089,31089,"Holt County, Nebraska",10293,*****
0500000US31091,31091,"Hooker County, Nebraska",684,81
0500000US31093,31093,"Howard County, Nebraska",6385,*****
0500000US31095,31095,"Jefferson County, Nebraska",7276,*****
0500000US31097,31097,"Johnson County, Nebraska",5200,*****
0500000US31099,31099,"Kearney County, Nebraska",6547,*****
0500000US31101,31101,"Keith County, Nebraska",8129,*****
0500000US31103,31103,"Keya Paha County, Nebraska",720,96
0500000US31105,31105,"Kimball County, Nebraska",3688,*****
0500000US31107,31107,"Knox County, Nebraska",8496,*****
0500000US31109,31109,"Lancaster County, Nebraska",306357,*****
0500000US31111,31111,"Lincoln County, Nebraska",35569,*****
0500000US31113,31113,"Logan County, Nebraska",919,84
0500000US31115,31115,"Loup County, Nebraska",537,56
0500000US31117,31117,"McPherson County, Nebraska",432,86
0500000US31119,31119,"Madison County, Nebraska",35062,*****
0500000US31121,31121,"Merrick County, Nebraska",7829,*****
0500000US31123,31123,"Morrill County, Nebraska",4903,*****
0500000US31125,31125,"Nance County, Nebraska",3569,*****
0500000US31127,31127,"Nemaha County, Nebraska",7041,*****
0500000US31129,31129,"Nuckolls County, Nebraska",4318,*****
0500000US31131,31131,"Otoe County, Nebraska",15875,*****
0500000US31133,31133,"Pawnee County, Nebraska",2704,*****
0500000US31135,31135,"Perkins County, Nebraska",2904,*****
0500000US31137,31137,"Phelps County, Nebraska",9163,*****
0500000US31139,31139,"Pierce County, Nebraska",7175,*****
0500000US31141,31141,"Platte County, Nebraska",32875,*****
0500000US31143,31143,"Polk County, Nebraska",5244,*****
0500000US31145,31145,"Red Willow County, Nebraska",10870,*****
0500000US31147,31147,"Richardson County, Nebraska",8045,*****
0500000US31149,31149,"Rock County, Nebraska",1381,86
0500000US31151,31151,"Saline County, Nebraska",14325,*****
0500000US31153,31153,"Sarpy County, Nebraska",175188,*****
0500000US31155,31155,"Saunders County, Nebraska",20953,*****
0500000US31157,31157,"Scotts Bluff County, Nebraska",36509,*****
0500000US31159,31159,"Seward County, Nebraska",17045,*****
0500000US31161,31161,"Sheridan County, Nebraska",5241,*****
0500000US31163,31163,"Sherman County, Nebraska",3048,*****
0500000US31165,31165,"Sioux County, Nebraska",1256,81
0500000US31167,31167,"Stanton County, Nebraska",6020,*****
0500000US31169,31169,"Thayer County, Nebraska",5133,*****
0500000US31171,31171,"Thomas County, Nebraska",643,81
0500000US31173,31173,"Thurston County, Nebraska",7055,*****
0500000US31175,31175,"Valley County, Nebraska",4252,56
0500000US31177,31177,"Washington County, Nebraska",20414,*****
0500000US31179,31179,"Wayne County, Nebraska",9409,*****
0500000US31181,31181,"Webster County, Nebraska",3597,*****
0500000US31183,31183,"Wheeler County, Nebraska",846,70
0500000US31185,31185,"York County, Nebraska",13832,*****
0500000US32001,32001,"Churchill County, Nevada",24022,*****
0500000US32003,32003,"Clark County, Nevada",2112436,*****
0500000US32005,32005,"Douglas County, Nevada",47632,*****
0500000US32007,32007,"Elko County, Nevada",52377,*****
0500000US32009,32009,"Esmeralda County, Nevada",1102,168
0500000US32011,32011,"Eureka County, Nevada",1728,168
0500000US32013,32013,"Humboldt County, Nevada",17088,*****
0500000US32015,32015,"Lander County, Nevada",5887,*****
0500000US32017,32017,"Lincoln County, Nevada",5203,*****
0500000US32019,32019,"Lyon County, Nevada",52303,*****
0500000US32021,32021,"Mineral County, Nevada",4471,*****
0500000US32023,32023,"Nye County, Nevada",43296,*****
0500000US32027,32027,"Pershing County, Nevada",6661,*****
0500000US32029,32029,"Storey County, Nevada",3891,*****
0500000US32031,32031,"Washoe County, Nevada",445551,*****
0500000US32033,32033,"White Pine County, Nevada",9858,*****
0500000US32510,32510,"Carson City, Nevada",54219,*****
0500000US33001,33001,"Belknap County, New Hampshire",60383,*****
0500000US33003,33003,"Carroll County, New Hampshire",47524,*****
0500000US33005,33005,"Cheshire County, New Hampshire",76109,*****
0500000US33007,33007,"Coos County, New Hampshire",32119,*****
0500000US33009,33009,"Grafton County, New Hampshire",89280,*****
0500000US33011,33011,"Hillsborough County, New Hampshire",406371,*****
0500000US33013,33013,"Merrimack County, New Hampshire",147958,*****
0500000US33015,33015,"Rockingham County, New Hampshire",302479,*****
0500000US33017,33017,"Strafford County, New Hampshire",126552,*****
0500000US33019,33019,"Sullivan County, New Hampshire",43073,*****
0500000US34001,34001,"Atlantic County, New Jersey",272926,*****
0500000US34003,34003,"Bergen County, New Jersey",937920,*****
0500000US34005,34005,"Burlington County, New Jersey",449192,*****
0500000US34007,34007,"Camden County, New Jersey",510996,*****
0500000US34009,34009,"Cape May County, New Jersey",94549,*****
0500000US34011,34011,"Cumberland County, New Jersey",154952,*****
0500000US34013,34013,"Essex County, New Jersey",800401,*****
0500000US34015,34015,"Gloucester County, New Jersey",291372,*****
0500000US34017,34017,"Hudson County, New Jersey",679756,*****
0500000US34019,34019,"Hunterdon County, New Jersey",125717,*****
0500000US34021,34021,"Mercer County, New Jersey",373362,*****
0500000US34023,34023,"Middlesex County, New Jersey",837288,*****
0500000US34025,34025,"Monmouth County, New Jersey",627551,*****
0500000US34027,34027,"Morris County, New Jersey",498847,*****
0500000US34029,34029,"Ocean County, New Jersey",589699,*****
0500000US34031,34031,"Passaic County, New Jersey",510563,*****
0500000US34033,34033,"Salem County, New Jersey",63776,*****
0500000US34035,34035,"Somerset County, New Jersey",333316,*****
0500000US34037,34037,"Sussex County, New Jersey",143570,*****
0500000US34039,34039,"Union County, New Jersey",557320,*****
0500000US34041,34041,"Warren County, New Jersey",107088,*****
0500000US35001,35001,"Bernalillo County, New Mexico",674855,*****
0500000US35003,35003,"Catron County, New Mexico",3547,*****
0500000US35005,35005,"Chaves County, New Mexico",65454,*****
0500000US35006,35006,"Cibola County, New Mexico",27049,*****
0500000US35007,35007,"Colfax County, New Mexico",12522,*****
0500000US35009,35009,"Curry County, New Mexico",50283,*****
0500000US35011,35011,"De Baca County, New Mexico",2016,88
0500000US35013,35013,"Doña Ana County, New Mexico",213849,*****
0500000US35015,35015,"Eddy County, New Mexico",56793,*****
0500000US35017,35017,"Grant County, New Mexico",28382,*****
0500000US35019,35019,"Guadalupe County, New Mexico",4426,*****
0500000US35021,35021,"Harding County, New Mexico",546,89
0500000US35023,35023,"Hidalgo County, New Mexico",4446,*****
0500000US35025,35025,"Lea County, New Mexico",69505,*****
0500000US35027,35027,"Lincoln County, New Mexico",19497,*****
0500000US35028,35028,"Los Alamos County, New Mexico",18031,*****
0500000US35029,35029,"Luna County, New Mexico",24319,*****
0500000US35031,35031,"McKinley County, New Mexico",72849,*****
0500000US35033,35033,"Mora County, New Mexico",4605,*****
0500000US35035,35035,"Otero County, New Mexico",65130,*****
0500000US35037,35037,"Quay County, New Mexico",8447,*****
0500000US35039,35039,"Rio Arriba County, New Mexico",39455,*****
0500000US35041,35041,"Roosevelt County, New Mexico",19313,*****
0500000US35043,35043,"Sandoval County, New Mexico",138815,*****
0500000US35045,35045,"San Juan County, New Mexico",128221,*****
0500000US35047,35047,"San Miguel County, New Mexico",28203,*****
0500000US35049,35049,"Santa Fe County, New Mexico",147514,*****
0500000US35051,35051,"Sierra County, New Mexico",11254,*****
0500000US35053,35053,"Socorro County, New Mexico",17098,*****
0500000US35055,35055,"Taos County, New Mexico",32809,*****
0500000US35057,35057,"Torrance County, New Mexico",15534,*****
0500000US35059,35059,"Union County, New Mexico",4216,*****
0500000US35061,35061,"Valencia County, New Mexico",75845,*****
0500000US36001,36001,"Albany County, New York",308580,*****
0500000US36003,36003,"Allegany County, New York",47400,*****
0500000US36005,36005,"Bronx County, New York",1455846,*****
0500000US36007,36007,"Broome County, New York",196124,*****
0500000US36009,36009,"Cattaraugus County, New York",78175,*****
0500000US36011,36011,"Cayuga County, New York",78319,*****
0500000US36013,36013,"Chautauqua County, New York",130846,*****
0500000US36015,36015,"Chemung County, New York",86883,*****
0500000US36017,36017,"Chenango County, New York",48763,*****
0500000US36019,36019,"Clinton County, New York",81224,*****
0500000US36021,36021,"Columbia County, New York",61481,*****
0500000US36023,36023,"Cortland County, New York",48334,*****
0500000US36025,36025,"Delaware County, New York",45950,*****
0500000US36027,36027,"Dutchess County, New York",295685,*****
0500000US36029,36029,"Erie County, New York",923995,*****
0500000US36031,36031,"Essex County, New York",38233,*****
0500000US36033,36033,"Franklin County, New York",51054,*****
0500000US36035,36035,"Fulton County, New York",53955,*****
0500000US36037,36037,"Genesee County, New York",58537,*****
0500000US36039,36039,"Greene County, New York",47791,*****
0500000US36041,36041,"Hamilton County, New York",4646,*****
0500000US36043,36043,"Herkimer County, New York",62943,*****
0500000US36045,36045,"Jefferson County, New York",116567,*****
0500000US36047,36047,"Kings County, New York",2635121,*****
0500000US36049,36049,"Lewis County, New York",26845,*****
0500000US36051,36051,"Livingston County, New York",64373,*****
0500000US36053,36053,"Madison County, New York",71760,*****
0500000US36055,36055,"Monroe County, New York",748680,*****
0500000US36057,36057,"Montgomery County, New York",49500,*****
0500000US36059,36059,"Nassau County, New York",1363069,*****
0500000US36061,36061,"New York County, New York",1653877,*****
0500000US36063,36063,"Niagara County, New York",212675,*****
0500000US36065,36065,"Oneida County, New York",232324,*****
0500000US36067,36067,"Onondaga County, New York",467669,*****
0500000US36069,36069,"Ontario County, New York",109491,*****
0500000US36071,36071,"Orange County, New York",378174,*****
0500000US36073,36073,"Orleans County, New York",41584,*****
0500000US36075,36075,"Oswego County, New York",119833,*****
0500000US36077,36077,"Otsego County, New York",60750,*****
0500000US36079,36079,"Putnam County, New York",99464,*****
0500000US36081,36081,"Queens County, New York",2339280,*****
0500000US36083,36083,"Rensselaer County, New York",159800,*****
0500000US36085,36085,"Richmond County, New York",475948,*****
0500000US36087,36087,"Rockland County, New York",325027,*****
0500000US36089,36089,"St. Lawrence County, New York",110817,*****
0500000US36091,36091,"Saratoga County, New York",226632,*****
0500000US36093,36093,"Schenectady County, New York",155239,*****
0500000US36095,36095,"Schoharie County, New York",31611,*****
0500000US36097,36097,"Schuyler County, New York",18112,*****
0500000US36099,36099,"Seneca County, New York",34843,*****
0500000US36101,36101,"Steuben County, New York",97539,*****
0500000US36103,36103,"Suffolk County, New York",1497595,*****
0500000US36105,36105,"Sullivan County, New York",75783,*****
0500000US36107,36107,"Tioga County, New York",49322,*****
0500000US36109,36109,"Tompkins County, New York",104415,*****
0500000US36111,36111,"Ulster County, New York",180129,*****
0500000US36113,36113,"Warren County, New York",64701,*****
0500000US36115,36115,"Washington County, New York",62183,*****
0500000US36117,36117,"Wayne County, New York",91442,*****
0500000US36119,36119,"Westchester County, New York",975321,*****
0500000US36121,36121,"Wyoming County, New York",40886,*****
0500000US36123,36123,"Yates County, New York",25083,*****
0500000US37001,37001,"Alamance County, North Carolina",157844,*****
0500000US37003,37003,"Alexander County, North Carolina",37159,*****
0500000US37005,37005,"Alleghany County, North Carolina",10935,*****
0500000US37007,37007,"Anson County, North Carolina",25531,*****
0500000US37009,37009,"Ashe County, North Carolina",26833,*****
0500000US37011,37011,"Avery County, North Carolina",17535,*****
0500000US37013,37013,"Beaufort County, North Carolina",47316,*****
0500000US37015,37015,"Bertie County, North Carolina",19913,*****
0500000US37017,37017,"Bladen County, North Carolina",34130,*****
0500000US37019,37019,"Brunswick County, North Carolina",122586,*****
0500000US37021,37021,"Buncombe County, North Carolina",252268,*****
0500000US37023,37023,"Burke County, North Carolina",88898,*****
0500000US37025,37025,"Cabarrus County, North Carolina",196716,*****
0500000US37027,37027,"Caldwell County, North Carolina",81805,*****
0500000US37029,37029,"Camden County, North Carolina",10336,*****
0500000US37031,37031,"Carteret County, North Carolina",68699,*****
0500000US37033,37033,"Caswell County, North Carolina",22833,*****
0500000US37035,37035,"Catawba County, North Carolina",156182,*****
0500000US37037,37037,"Chatham County, North Carolina",68364,*****
0500000US37039,37039,"Cherokee County, North Carolina",27463,*****
0500000US37041,37041,"Chowan County, North Carolina",14370,*****
0500000US37043,37043,"Clay County, North Carolina",10753,*****
0500000US37045,37045,"Cleveland County, North Carolina",97038,*****
0500000US37047,37047,"Columbus County, North Carolina",56589,*****
0500000US37049,37049,"Craven County, North Carolina",103374,*****
0500000US37051,37051,"Cumberland County, North Carolina",332766,*****
0500000US37053,37053,"Currituck County, North Carolina",25247,*****
0500000US37055,37055,"Dare County, North Carolina",35412,*****
0500000US37057,37057,"Davidson County, North Carolina",164118,*****
0500000US37059,37059,"Davie County, North Carolina",41766,*****
0500000US37061,37061,"Duplin County, North Carolina",59350,*****
0500000US37063,37063,"Durham County, North Carolina",300865,*****
0500000US37065,37065,"Edgecombe County, North Carolina",54032,*****
0500000US37067,37067,"Forsyth County, North Carolina",368362,*****
0500000US37069,37069,"Franklin County, North Carolina",63866,*****
0500000US37071,37071,"Gaston County, North Carolina",214049,*****
0500000US37073,37073,"Gates County, North Carolina",11601,*****
0500000US37075,37075,"Graham County, North Carolina",8607,*****
0500000US37077,37077,"Granville County, North Carolina",58503,*****
0500000US37079,37079,"Greene County, North Carolina",21059,*****
0500000US37081,37081,"Guilford County, North Carolina",517197,*****
0500000US37083,37083,"Halifax County, North Carolina",52300,*****
0500000US37085,37085,"Harnett County, North Carolina",128753,*****
0500000US37087,37087,"Haywood County, North Carolina",59854,*****
0500000US37089,37089,"Henderson County, North Carolina",112156,*****
0500000US37091,37091,"Hertford County, North Carolina",24262,*****
0500000US37093,37093,"Hoke County, North Carolina",52571,*****
0500000US37095,37095,"Hyde County, North Carolina",5507,*****
0500000US37097,37097,"Iredell County, North Carolina",169798,*****
0500000US37099,37099,"Jackson County, North Carolina",41725,*****
0500000US37101,37101,"Johnston County, North Carolina",186308,*****
0500000US37103,37103,"Jones County, North Carolina",9776,*****
0500000US37105,37105,"Lee County, North Carolina",59805,*****
0500000US37107,37107,"Lenoir County, North Carolina",57934,*****
0500000US37109,37109,"Lincoln County, North Carolina",80504,*****
0500000US37111,37111,"McDowell County, North Carolina",45069,*****
0500000US37113,37113,"Macon County, North Carolina",34160,*****
0500000US37115,37115,"Madison County, North Carolina",21347,*****
0500000US37117,37117,"Martin County, North Carolina",23227,*****
0500000US37119,37119,"Mecklenburg County, North Carolina",1034290,*****
0500000US37121,37121,"Mitchell County, North Carolina",15155,*****
0500000US37123,37123,"Montgomery County, North Carolina",27445,*****
0500000US37125,37125,"Moore County, North Carolina",94191,*****
0500000US37127,37127,"Nash County, North Carolina",94125,*****
0500000US37129,37129,"New Hanover County, North Carolina",219866,*****
0500000US37131,37131,"Northampton County, North Carolina",20426,*****
0500000US37133,37133,"Onslow County, North Carolina",192685,*****
0500000US37135,37135,"Orange County, North Carolina",141812,*****
0500000US37137,37137,"Pamlico County, North Carolina",12803,*****
0500000US37139,37139,"Pasquotank County, North Carolina",39546,*****
0500000US37141,37141,"Pender County, North Carolina",57630,*****
0500000US37143,37143,"Perquimans County, North Carolina",13506,*****
0500000US37145,37145,"Person County, North Carolina",39240,*****
0500000US37147,37147,"Pitt County, North Carolina",176484,*****
0500000US37149,37149,"Polk County, North Carolina",20434,*****
0500000US37151,37151,"Randolph County, North Carolina",142827,*****
0500000US37153,37153,"Richmond County, North Carolina",45447,*****
0500000US37155,37155,"Robeson County, North Carolina",134187,*****
0500000US37157,37157,"Rockingham County, North Carolina",91566,*****
0500000US37159,37159,"Rowan County, North Carolina",138940,*****
0500000US37161,37161,"Rutherford County, North Carolina",66523,*****
0500000US37163,37163,"Sampson County, North Carolina",63664,*****
0500000US37165,37165,"Scotland County, North Carolina",35445,*****
0500000US37167,37167,"Stanly County, North Carolina",60875,*****
0500000US37169,37169,"Stokes County, North Carolina",46124,*****
0500000US37171,37171,"Surry County, North Carolina",72315,*****
0500000US37173,37173,"Swain County, North Carolina",14208,*****
0500000US37175,37175,"Transylvania County, North Carolina",33291,*****
0500000US37177,37177,"Tyrrell County, North Carolina",4090,*****
0500000US37179,37179,"Union County, North Carolina",222095,*****
0500000US37181,37181,"Vance County, North Carolina",44420,*****
0500000US37183,37183,"Wake County, North Carolina",1023811,*****
0500000US37185,37185,"Warren County, North Carolina",20190,*****
0500000US37187,37187,"Washington County, North Carolina",12331,*****
0500000US37189,37189,"Watauga County, North Carolina",53421,*****
0500000US37191,37191,"Wayne County, North Carolina",124496,*****
0500000US37193,37193,"Wilkes County, North Carolina",68525,*****
0500000US37195,37195,"Wilson County, North Carolina",81379,*****
0500000US37197,37197,"Yadkin County, North Carolina",37825,*****
0500000US37199,37199,"Yancey County, North Carolina",17605,*****
0500000US38001,38001,"Adams County, North Dakota",2368,*****
0500000US38003,38003,"Barnes County, North Dakota",10971,*****
0500000US38005,38005,"Benson County, North Dakota",6875,*****
0500000US38007,38007,"Billings County, North Dakota",983,80
0500000US38009,38009,"Bottineau County, North Dakota",6651,*****
0500000US38011,38011,"Bowman County, North Dakota",3226,*****
0500000US38013,38013,"Burke County, North Dakota",2253,*****
0500000US38015,38015,"Burleigh County, North Dakota",92372,*****
0500000US38017,38017,"Cass County, North Dakota",170620,*****
0500000US38019,38019,"Cavalier County, North Dakota",3817,*****
0500000US38021,38021,"Dickey County, North Dakota",5041,*****
0500000US38023,38023,"Divide County, North Dakota",2378,*****
0500000US38025,38025,"Dunn County, North Dakota",4349,*****
0500000US38027,38027,"Eddy County, North Dakota",2321,*****
0500000US38029,38029,"Emmons County, North Dakota",3389,*****
0500000US38031,38031,"Foster County, North Dakota",3318,*****
0500000US38033,38033,"Golden Valley County, North Dakota",1892,107
0500000US38035,38035,"Grand Forks County, North Dakota",70130,*****
0500000US38037,38037,"Grant County, North Dakota",2387,*****
0500000US38039,38039,"Griggs County, North Dakota",2276,*****
0500000US38041,38041,"Hettinger County, North Dakota",2601,*****
0500000US38043,38043,"Kidder County, North Dakota",2457,*****
0500000US38045,38045,"LaMoure County, North Dakota",4106,*****
0500000US38047,38047,"Logan County, North Dakota",1932,*****
0500000US38049,38049,"McHenry County, North Dakota",5951,*****
0500000US38051,38051,"McIntosh County, North Dakota",2680,*****
0500000US38053,38053,"McKenzie County, North Dakota",11679,*****
0500000US38055,38055,"McLean County, North Dakota",9607,*****
0500000US38057,38057,"Mercer County, North Dakota",8637,*****
0500000US38059,38059,"Morton County, North Dakota",30059,*****
0500000US38061,38061,"Mountrail County, North Dakota",9986,*****
0500000US38063,38063,"Nelson County, North Dakota",2971,*****
0500000US38065,38065,"Oliver County, North Dakota",1822,88
0500000US38067,38067,"Pembina County, North Dakota",7050,*****
0500000US38069,38069,"Pierce County, North Dakota",4272,*****
0500000US38071,38071,"Ramsey County, North Dakota",11574,*****
0500000US38073,38073,"Ransom County, North Dakota",5411,*****
0500000US38075,38075,"Renville County, North Dakota",2543,*****
0500000US38077,38077,"Richland County, North Dakota",16333,*****
0500000US38079,38079,"Rolette County, North Dakota",14657,*****
0500000US38081,38081,"Sargent County, North Dakota",3883,*****
0500000US38083,38083,"Sheridan County, North Dakota",1403,88
0500000US38085,38085,"Sioux County, North Dakota",4420,*****
0500000US38087,38087,"Slope County, North Dakota",674,68
0500000US38089,38089,"Stark County, North Dakota",30316,*****
0500000US38091,38091,"Steele County, North Dakota",1915,*****
0500000US38093,38093,"Stutsman County, North Dakota",21058,*****
0500000US38095,38095,"Towner County, North Dakota",2258,*****
0500000US38097,38097,"Traill County, North Dakota",8050,*****
0500000US38099,38099,"Walsh County, North Dakota",10920,*****
0500000US38101,38101,"Ward County, North Dakota",69628,*****
0500000US38103,38103,"Wells County, North Dakota",4089,*****
0500000US38105,38105,"Williams County, North Dakota",32916,*****
0500000US39001,39001,"Adams County, Ohio",27926,*****
0500000US39003,39003,"Allen County, Ohio",104157,*****
0500000US39005,39005,"Ashland County, Ohio",53299,*****
0500000US39007,39007,"Ashtabula County, Ohio",98622,*****
0500000US39009,39009,"Athens County, Ohio",65563,*****
0500000US39011,39011,"Auglaize County, Ohio",45778,*****
0500000US39013,39013,"Belmont County, Ohio",68889,*****
0500000US39015,39015,"Brown County, Ohio",43799,*****
0500000US39017,39017,"Butler County, Ohio",375702,*****
0500000US39019,39019,"Carroll County, Ohio",27825,*****
0500000US39021,39021,"Champaign County, Ohio",39005,*****
0500000US39023,39023,"Clark County, Ohio",135520,*****
0500000US39025,39025,"Clermont County, Ohio",202166,*****
0500000US39027,39027,"Clinton County, Ohio",41869,*****
0500000US39029,39029,"Columbiana County, Ohio",104584,*****
0500000US39031,39031,"Coshocton County, Ohio",36602,*****
0500000US39033,39033,"Crawford County, Ohio",42231,*****
0500000US39035,39035,"Cuyahoga County, Ohio",1257401,*****
0500000US39037,39037,"Darke County, Ohio",51919,*****
0500000US39039,39039,"Defiance County, Ohio",38311,*****
0500000US39041,39041,"Delaware County, Ohio",193024,*****
0500000US39043,39043,"Erie County, Ohio",75369,*****
0500000US39045,39045,"Fairfield County, Ohio",151526,*****
0500000US39047,39047,"Fayette County, Ohio",28659,*****
0500000US39049,39049,"Franklin County, Ohio",1253507,*****
0500000US39051,39051,"Fulton County, Ohio",42296,*****
0500000US39053,39053,"Gallia County, Ohio",30203,*****
0500000US39055,39055,"Geauga County, Ohio",93895,*****
0500000US39057,39057,"Greene County, Ohio",164825,*****
0500000US39059,39059,"Guernsey County, Ohio",39414,*****
0500000US39061,39061,"Hamilton County, Ohio",808703,*****
0500000US39063,39063,"Hancock County, Ohio",75508,*****
0500000US39065,39065,"Hardin County, Ohio",31576,*****
0500000US39067,39067,"Harrison County, Ohio",15397,*****
0500000US39069,39069,"Henry County, Ohio",27463,*****
